10  1.0000E+00     402    0  151  6.6029E+01 187.773  8.8174E-05  4.6502E-06 
10  1.9953E+00     402    0  151  6.6029E+01 187.773  5.6865E-05  1.7785E-06 
10  3.9811E+00     402    0  151  6.6029E+01 187.773  3.6256E-05  1.8615E-06 
10  7.9433E+00     402    0  151  6.6029E+01 187.773  2.3186E-05  3.6425E-05 
10  1.5849E+01     402    0  151  6.6029E+01 187.773  1.5163E-05  1.2960E-04 
10  3.1623E+01     402    0  151  6.6029E+01 187.773  1.0214E-05  1.4864E-04 
10  6.3096E+01     402    0  151  6.6029E+01 187.773  7.0072E-06  9.5208E-05 
10  1.2589E+02     402    0  151  6.6029E+01 187.773  4.6699E-06  4.5446E-05 
10  2.5119E+02     402    0  151  6.6029E+01 187.773  2.9333E-06  1.8712E-05 
10  5.0119E+02     402    0  151  6.6029E+01 187.773  1.7086E-06  7.1534E-06 
10  1.0000E+00     402    0  154  6.6316E+01 186.960  2.3520E-05  5.6605E-05 
10  1.9953E+00     402    0  154  6.6316E+01 186.960  1.5452E-05  2.1640E-05 
10  3.9811E+00     402    0  154  6.6316E+01 186.960  1.0148E-05  9.6725E-06 
10  7.9433E+00     402    0  154  6.6316E+01 186.960  6.7916E-06  4.4716E-05 
10  1.5849E+01     402    0  154  6.6316E+01 186.960  4.7248E-06  1.3962E-04 
10  3.1623E+01     402    0  154  6.6316E+01 186.960  3.4112E-06  1.5425E-04 
10  6.3096E+01     402    0  154  6.6316E+01 186.960  2.4805E-06  9.7232E-05 
10  1.2589E+02     402    0  154  6.6316E+01 186.960  1.7214E-06  4.6065E-05 
10  2.5119E+02     402    0  154  6.6316E+01 186.960  1.1049E-06  1.8897E-05 
10  5.0119E+02     402    0  154  6.6316E+01 186.960  6.4876E-07  7.2113E-06 
10  1.0000E+00     402    0  172  7.0379E+01 176.167  1.2911E-04  2.0442E-06 
10  1.9953E+00     402    0  172  7.0379E+01 176.167  7.9455E-05  7.8226E-07 
10  3.9811E+00     402    0  172  7.0379E+01 176.167  4.7034E-05  1.3829E-06 
10  7.9433E+00     402    0  172  7.0379E+01 176.167  2.6726E-05  4.0329E-05 
10  1.5849E+01     402    0  172  7.0379E+01 176.167  1.4596E-05  1.5012E-04 
10  3.1623E+01     402    0  172  7.0379E+01 176.167  7.6851E-06  1.7406E-04 
10  6.3096E+01     402    0  172  7.0379E+01 176.167  3.9175E-06  1.1192E-04 
10  1.2589E+02     402    0  172  7.0379E+01 176.167  1.9210E-06  5.3511E-05 
10  2.5119E+02     402    0  172  7.0379E+01 176.167  9.0170E-07  2.2049E-05 
10  5.0119E+02     402    0  172  7.0379E+01 176.167  4.0323E-07  8.4321E-06 
10  1.0000E+00     402    0  175  7.0966E+01 174.710  5.6412E-05  6.8436E-05 
10  1.9953E+00     402    0  175  7.0966E+01 174.710  3.5139E-05  2.6208E-05 
10  3.9811E+00     402    0  175  7.0966E+01 174.710  2.1162E-05  1.1168E-05 
10  7.9433E+00     402    0  175  7.0966E+01 174.710  1.2292E-05  5.2937E-05 
10  1.5849E+01     402    0  175  7.0966E+01 174.710  6.8835E-06  1.7796E-04 
10  3.1623E+01     402    0  175  7.0966E+01 174.710  3.7222E-06  2.0149E-04 
10  6.3096E+01     402    0  175  7.0966E+01 174.710  1.9451E-06  1.2827E-04 
10  1.2589E+02     402    0  175  7.0966E+01 174.710  9.7445E-07  6.1041E-05 
10  2.5119E+02     402    0  175  7.0966E+01 174.710  4.6453E-07  2.5094E-05 
10  5.0119E+02     402    0  175  7.0966E+01 174.710  2.0960E-07  9.5859E-06 
10  1.0000E+00     402    0  179  7.0662E+01 175.461  2.4961E-04  1.9471E-05 
10  1.9953E+00     402    0  179  7.0662E+01 175.461  1.5421E-04  7.4535E-06 
10  3.9811E+00     402    0  179  7.0662E+01 175.461  9.1766E-05  5.0536E-06 
10  7.9433E+00     402    0  179  7.0662E+01 175.461  5.2448E-05  8.1798E-05 
10  1.5849E+01     402    0  179  7.0662E+01 175.461  2.8777E-05  2.9709E-04 
10  3.1623E+01     402    0  179  7.0662E+01 175.461  1.5173E-05  3.4199E-04 
10  6.3096E+01     402    0  179  7.0662E+01 175.461  7.7061E-06  2.1922E-04 
10  1.2589E+02     402    0  179  7.0662E+01 175.461  3.7478E-06  1.0465E-04 
10  2.5119E+02     402    0  179  7.0662E+01 175.461  1.7391E-06  4.3091E-05 
10  5.0119E+02     402    0  179  7.0662E+01 175.461  7.6801E-07  1.6474E-05 
10  1.0000E+00     502    0  203  7.1298E+01 173.895  2.2884E-05  3.3897E-07 
10  1.9953E+00     502    0  203  7.1298E+01 173.895  1.5720E-05  1.2930E-07 
10  3.9811E+00     502    0  203  7.1298E+01 173.895  1.0867E-05  4.0743E-07 
10  7.9433E+00     502    0  203  7.1298E+01 173.895  7.6411E-06  1.1976E-05 
10  1.5849E+01     502    0  203  7.1298E+01 173.895  5.5273E-06  4.3154E-05 
10  3.1623E+01     502    0  203  7.1298E+01 173.895  4.0924E-06  4.9426E-05 
10  6.3096E+01     502    0  203  7.1298E+01 173.895  3.0135E-06  3.1615E-05 
10  1.2589E+02     502    0  203  7.1298E+01 173.895  2.1237E-06  1.5078E-05 
10  2.5119E+02     502    0  203  7.1298E+01 173.895  1.3973E-06  6.2057E-06 
10  5.0119E+02     502    0  203  7.1298E+01 173.895  8.4969E-07  2.3719E-06 
10  1.0000E+00     502    0  206  7.1558E+01 173.264  4.9846E-07  7.0673E-06 
10  1.9953E+00     502    0  206  7.1558E+01 173.264  3.6287E-07  2.7003E-06 
10  3.9811E+00     502    0  206  7.1558E+01 173.264  2.7530E-07  1.2257E-06 
10  7.9433E+00     502    0  206  7.1558E+01 173.264  2.2012E-07  6.5913E-06 
10  1.5849E+01     502    0  206  7.1558E+01 173.264  1.8440E-07  2.0452E-05 
10  3.1623E+01     502    0  206  7.1558E+01 173.264  1.5553E-07  2.2230E-05 
10  6.3096E+01     502    0  206  7.1558E+01 173.264  1.2444E-07  1.3879E-05 
10  1.2589E+02     502    0  206  7.1558E+01 173.264  9.0500E-08  6.5425E-06 
10  2.5119E+02     502    0  206  7.1558E+01 173.264  5.8989E-08  2.6771E-06 
10  5.0119E+02     502    0  206  7.1558E+01 173.264  3.4631E-08  1.0203E-06 
10  1.0000E+00     502    0  224  7.3300E+01 169.146  7.2043E-05  6.8524E-07 
10  1.9953E+00     502    0  224  7.3300E+01 169.146  4.6238E-05  2.6174E-07 
10  3.9811E+00     502    0  224  7.3300E+01 169.146  2.8549E-05  7.4705E-07 
10  7.9433E+00     502    0  224  7.3300E+01 169.146  1.6831E-05  2.5105E-05 
10  1.5849E+01     502    0  224  7.3300E+01 169.146  9.4330E-06  9.4643E-05 
10  3.1623E+01     502    0  224  7.3300E+01 169.146  5.0157E-06  1.1018E-04 
10  6.3096E+01     502    0  224  7.3300E+01 169.146  2.5279E-06  7.0963E-05 
10  1.2589E+02     502    0  224  7.3300E+01 169.146  1.2073E-06  3.3953E-05 
10  2.5119E+02     502    0  224  7.3300E+01 169.146  5.4759E-07  1.3995E-05 
10  5.0119E+02     502    0  224  7.3300E+01 169.146  2.3670E-07  5.3531E-06 
10  1.0000E+00     502    0  227  7.3718E+01 168.186  8.7593E-06  3.1094E-05 
10  1.9953E+00     502    0  227  7.3718E+01 168.186  5.7470E-06  1.1914E-05 
10  3.9811E+00     502    0  227  7.3718E+01 168.186  3.6413E-06  4.9813E-06 
10  7.9433E+00     502    0  227  7.3718E+01 168.186  2.1988E-06  2.1642E-05 
10  1.5849E+01     502    0  227  7.3718E+01 168.186  1.2502E-06  7.2295E-05 
10  3.1623E+01     502    0  227  7.3718E+01 168.186  6.6347E-07  8.1609E-05 
10  6.3096E+01     502    0  227  7.3718E+01 168.186  3.2698E-07  5.1859E-05 
10  1.2589E+02     502    0  227  7.3718E+01 168.186  1.4983E-07  2.4653E-05 
10  2.5119E+02     502    0  227  7.3718E+01 168.186  6.4381E-08  1.0129E-05 
10  5.0119E+02     502    0  227  7.3718E+01 168.186  2.6248E-08  3.8684E-06 
