 9  3.1623E+01     302    0   17  7.4335E+01 166.790  1.0786E-06  2.3504E-05 
 9  6.3096E+01     302    0   17  7.4335E+01 166.790  6.3988E-07  1.4131E-05 
 9  1.2589E+02     302    0   17  7.4335E+01 166.790  3.7371E-07  6.5413E-06 
 9  2.5119E+02     302    0   17  7.4335E+01 166.790  2.0937E-07  2.6527E-06 
 9  5.0119E+02     302    0   17  7.4335E+01 166.790  1.0970E-07  1.0065E-06 
 9  1.0000E+00     302    0   23  7.5565E+01 164.076  4.5199E-06  2.5168E-04 
 9  1.9953E+00     302    0   23  7.5565E+01 164.076  3.3677E-06  1.8350E-04 
 9  3.9811E+00     302    0   23  7.5565E+01 164.076  2.6192E-06  1.2367E-04 
 9  7.9433E+00     302    0   23  7.5565E+01 164.076  2.1649E-06  7.3517E-05 
 9  1.5849E+01     302    0   23  7.5565E+01 164.076  1.9028E-06  3.8474E-05 
 9  3.1623E+01     302    0   23  7.5565E+01 164.076  1.7190E-06  1.8152E-05 
 9  6.3096E+01     302    0   23  7.5565E+01 164.076  1.5021E-06  7.7588E-06 
 9  1.2589E+02     302    0   23  7.5565E+01 164.076  1.1970E-06  3.0663E-06 
 9  2.5119E+02     302    0   23  7.5565E+01 164.076  8.3843E-07  1.1531E-06 
 9  5.0119E+02     302    0   23  7.5565E+01 164.076  5.1041E-07  4.2169E-07 
 9  1.0000E+00     302    0   31  8.1853E+01 151.473  4.8648E-05  4.4602E-06 
 9  1.9953E+00     302    0   31  8.1853E+01 151.473  2.7422E-05  2.0004E-06 
 9  3.9811E+00     302    0   31  8.1853E+01 151.473  1.4975E-05  3.4207E-06 
 9  7.9433E+00     302    0   31  8.1853E+01 151.473  7.9181E-06  2.2702E-05 
 9  1.5849E+01     302    0   31  8.1853E+01 151.473  4.0662E-06  5.9300E-05 
 9  3.1623E+01     302    0   31  8.1853E+01 151.473  2.0385E-06  6.0296E-05 
 9  6.3096E+01     302    0   31  8.1853E+01 151.473  1.0137E-06  3.6583E-05 
 9  1.2589E+02     302    0   31  8.1853E+01 151.473  4.9160E-07  1.7014E-05 
 9  2.5119E+02     302    0   31  8.1853E+01 151.473  2.3383E-07  6.9123E-06 
 9  5.0119E+02     302    0   31  8.1853E+01 151.473  1.0681E-07  2.6242E-06 
 9  1.0000E+00     302    0   32  8.1884E+01 151.414  5.3907E-05  1.0526E-05 
 9  1.9953E+00     302    0   32  8.1884E+01 151.414  3.0160E-05  4.1984E-06 
 9  3.9811E+00     302    0   32  8.1884E+01 151.414  1.6331E-05  4.3175E-06 
 9  7.9433E+00     302    0   32  8.1884E+01 151.414  8.5533E-06  2.5582E-05 
 9  1.5849E+01     302    0   32  8.1884E+01 151.414  4.3474E-06  6.6401E-05 
 9  3.1623E+01     302    0   32  8.1884E+01 151.414  2.1563E-06  6.7453E-05 
 9  6.3096E+01     302    0   32  8.1884E+01 151.414  1.0634E-06  4.0936E-05 
 9  1.2589E+02     302    0   32  8.1884E+01 151.414  5.1140E-07  1.9042E-05 
 9  2.5119E+02     302    0   32  8.1884E+01 151.414  2.4188E-07  7.7366E-06 
 9  5.0119E+02     302    0   32  8.1884E+01 151.414  1.0992E-07  2.9370E-06 
 9  1.0000E+00     302    0   33  8.1910E+01 151.366  8.2619E-06  3.0422E-06 
 9  1.9953E+00     302    0   33  8.1910E+01 151.366  4.5734E-06  1.1523E-06 
 9  3.9811E+00     302    0   33  8.1910E+01 151.366  2.4444E-06  8.2067E-07 
 9  7.9433E+00     302    0   33  8.1910E+01 151.366  1.2614E-06  4.0845E-06 
 9  1.5849E+01     302    0   33  8.1910E+01 151.366  6.3117E-07  1.0454E-05 
 9  3.1623E+01     302    0   33  8.1910E+01 151.366  3.0831E-07  1.0592E-05 
 9  6.3096E+01     302    0   33  8.1910E+01 151.366  1.5032E-07  6.4256E-06 
 9  1.2589E+02     302    0   33  8.1910E+01 151.366  7.1589E-08  2.9889E-06 
 9  2.5119E+02     302    0   33  8.1910E+01 151.366  3.3675E-08  1.2142E-06 
 9  5.0119E+02     302    0   33  8.1910E+01 151.366  1.5231E-08  4.6088E-07 
 9  1.0000E+00     302    0   36  8.2646E+01 150.018  2.1819E-04  2.7185E-04 
 9  1.9953E+00     302    0   36  8.2646E+01 150.018  1.2624E-04  1.0516E-04 
 9  3.9811E+00     302    0   36  8.2646E+01 150.018  7.0957E-05  7.8154E-05 
 9  7.9433E+00     302    0   36  8.2646E+01 150.018  3.8731E-05  2.6698E-04 
 9  1.5849E+01     302    0   36  8.2646E+01 150.018  2.0585E-05  6.1568E-04 
 9  3.1623E+01     302    0   36  8.2646E+01 150.018  1.0701E-05  6.0153E-04 
 9  6.3096E+01     302    0   36  8.2646E+01 150.018  5.4919E-06  3.5798E-04 
 9  1.2589E+02     302    0   36  8.2646E+01 150.018  2.7478E-06  1.6496E-04 
 9  2.5119E+02     302    0   36  8.2646E+01 150.018  1.3367E-06  6.6744E-05 
 9  5.0119E+02     302    0   36  8.2646E+01 150.018  6.2193E-07  2.5294E-05 
 9  1.0000E+00     302    0   37  8.2722E+01 149.881  1.4954E-05  5.5767E-05 
 9  1.9953E+00     302    0   37  8.2722E+01 149.881  8.4335E-06  2.1464E-05 
 9  3.9811E+00     302    0   37  8.2722E+01 149.881  4.6004E-06  1.4189E-05 
 9  7.9433E+00     302    0   37  8.2722E+01 149.881  2.4272E-06  4.3613E-05 
 9  1.5849E+01     302    0   37  8.2722E+01 149.881  1.2423E-06  9.6690E-05 
 9  3.1623E+01     302    0   37  8.2722E+01 149.881  6.1965E-07  9.2423E-05 
 9  6.3096E+01     302    0   37  8.2722E+01 149.881  3.0564E-07  5.4297E-05 
 9  1.2589E+02     302    0   37  8.2722E+01 149.881  1.4659E-07  2.4858E-05 
 9  2.5119E+02     302    0   37  8.2722E+01 149.881  6.8799E-08  1.0028E-05 
 9  5.0119E+02     302    0   37  8.2722E+01 149.881  3.0957E-08  3.7953E-06 
 9  1.0000E+00     302    0   38  8.2783E+01 149.771  8.7317E-05  5.1248E-06 
 9  1.9953E+00     302    0   38  8.2783E+01 149.771  4.9678E-05  2.3049E-06 
 9  3.9811E+00     302    0   38  8.2783E+01 149.771  2.7346E-05  4.6268E-06 
 9  7.9433E+00     302    0   38  8.2783E+01 149.771  1.4540E-05  3.1953E-05 
 9  1.5849E+01     302    0   38  8.2783E+01 149.771  7.4753E-06  8.3259E-05 
 9  3.1623E+01     302    0   38  8.2783E+01 149.771  3.7228E-06  8.4913E-05 
 9  6.3096E+01     302    0   38  8.2783E+01 149.771  1.8171E-06  5.1699E-05 
 9  1.2589E+02     302    0   38  8.2783E+01 149.771  8.5572E-07  2.4087E-05 
 9  2.5119E+02     302    0   38  8.2783E+01 149.771  3.9238E-07  9.7931E-06 
 9  5.0119E+02     302    0   38  8.2783E+01 149.771  1.7248E-07  3.7187E-06 
 9  1.0000E+00     302    0   40  8.2842E+01 149.663  2.3590E-04  7.0436E-05 
 9  1.9953E+00     302    0   40  8.2842E+01 149.663  1.3569E-04  2.7479E-05 
 9  3.9811E+00     302    0   40  8.2842E+01 149.663  7.5602E-05  2.4379E-05 
 9  7.9433E+00     302    0   40  8.2842E+01 149.663  4.0754E-05  1.2672E-04 
 9  1.5849E+01     302    0   40  8.2842E+01 149.663  2.1283E-05  3.2393E-04 
 9  3.1623E+01     302    0   40  8.2842E+01 149.663  1.0794E-05  3.2847E-04 
 9  6.3096E+01     302    0   40  8.2842E+01 149.663  5.3686E-06  1.9937E-04 
 9  1.2589E+02     302    0   40  8.2842E+01 149.663  2.5854E-06  9.2747E-05 
 9  2.5119E+02     302    0   40  8.2842E+01 149.663  1.2107E-06  3.7683E-05 
 9  5.0119E+02     302    0   40  8.2842E+01 149.663  5.4353E-07  1.4306E-05 
 9  1.0000E+00     302    0   41  8.2924E+01 149.516  3.8669E-04  4.1770E-04 
 9  1.9953E+00     302    0   41  8.2924E+01 149.516  2.2737E-04  1.6014E-04 
 9  3.9811E+00     302    0   41  8.2924E+01 149.516  1.3008E-04  1.1106E-04 
 9  7.9433E+00     302    0   41  8.2924E+01 149.516  7.2435E-05  4.4314E-04 
 9  1.5849E+01     302    0   41  8.2924E+01 149.516  3.9398E-05  1.0797E-03 
 9  3.1623E+01     302    0   41  8.2924E+01 149.516  2.1040E-05  1.0708E-03 
 9  6.3096E+01     302    0   41  8.2924E+01 149.516  1.1103E-05  6.4140E-04 
 9  1.2589E+02     302    0   41  8.2924E+01 149.516  5.7342E-06  2.9642E-04 
 9  2.5119E+02     302    0   41  8.2924E+01 149.516  2.8711E-06  1.2009E-04 
 9  5.0119E+02     302    0   41  8.2924E+01 149.516  1.3722E-06  4.5536E-05 
 9  1.0000E+00     302    0   42  8.2976E+01 149.422  9.4294E-04  8.1016E-04 
 9  1.9953E+00     302    0   42  8.2976E+01 149.422  5.3493E-04  3.1474E-04 
 9  3.9811E+00     302    0   42  8.2976E+01 149.422  2.9378E-04  2.4447E-04 
 9  7.9433E+00     302    0   42  8.2976E+01 149.422  1.5607E-04  9.3421E-04 
 9  1.5849E+01     302    0   42  8.2976E+01 149.422  8.0372E-05  2.1870E-03 
 9  3.1623E+01     302    0   42  8.2976E+01 149.422  4.0252E-05  2.1385E-03 
 9  6.3096E+01     302    0   42  8.2976E+01 149.422  1.9863E-05  1.2723E-03 
 9  1.2589E+02     302    0   42  8.2976E+01 149.422  9.4939E-06  5.8611E-04 
 9  2.5119E+02     302    0   42  8.2976E+01 149.422  4.4236E-06  2.3711E-04 
 9  5.0119E+02     302    0   42  8.2976E+01 149.422  1.9754E-06  8.9852E-05 
 9  1.0000E+00     302    0   45  8.3324E+01 148.798  7.6250E-04  1.4339E-04 
 9  1.9953E+00     302    0   45  8.3324E+01 148.798  4.2805E-04  5.7571E-05 
 9  3.9811E+00     302    0   45  8.3324E+01 148.798  2.3224E-04  5.0728E-05 
 9  7.9433E+00     302    0   45  8.3324E+01 148.798  1.2163E-04  3.2515E-04 
 9  1.5849E+01     302    0   45  8.3324E+01 148.798  6.1581E-05  8.6422E-04 
 9  3.1623E+01     302    0   45  8.3324E+01 148.798  3.0190E-05  8.8432E-04 
 9  6.3096E+01     302    0   45  8.3324E+01 148.798  1.4542E-05  5.3871E-04 
 9  1.2589E+02     302    0   45  8.3324E+01 148.798  6.7393E-06  2.5100E-04 
 9  2.5119E+02     302    0   45  8.3324E+01 148.798  3.0435E-06  1.0205E-04 
 9  5.0119E+02     302    0   45  8.3324E+01 148.798  1.3156E-06  3.8752E-05 
 9  1.0000E+00     302    0   46  8.3388E+01 148.683  3.1222E-04  5.8918E-05 
 9  1.9953E+00     302    0   46  8.3388E+01 148.683  1.7859E-04  2.3997E-05 
 9  3.9811E+00     302    0   46  8.3388E+01 148.683  9.8939E-05  2.2365E-05 
 9  7.9433E+00     302    0   46  8.3388E+01 148.683  5.3043E-05  1.2773E-04 
 9  1.5849E+01     302    0   46  8.3388E+01 148.683  2.7571E-05  3.3113E-04 
 9  3.1623E+01     302    0   46  8.3388E+01 148.683  1.3929E-05  3.3758E-04 
 9  6.3096E+01     302    0   46  8.3388E+01 148.683  6.9139E-06  2.0558E-04 
 9  1.2589E+02     302    0   46  8.3388E+01 148.683  3.3195E-06  9.5784E-05 
 9  2.5119E+02     302    0   46  8.3388E+01 148.683  1.5488E-06  3.8943E-05 
 9  5.0119E+02     302    0   46  8.3388E+01 148.683  6.9187E-07  1.4788E-05 
 9  1.0000E+00     302    0   47  8.3389E+01 148.682  1.8731E-03  7.8713E-04 
 9  1.9953E+00     302    0   47  8.3389E+01 148.682  1.0473E-03  3.1486E-04 
 9  3.9811E+00     302    0   47  8.3389E+01 148.682  5.6664E-04  2.4700E-04 
 9  7.9433E+00     302    0   47  8.3389E+01 148.682  2.9688E-04  1.1479E-03 
 9  1.5849E+01     302    0   47  8.3389E+01 148.682  1.5129E-04  2.8554E-03 
 9  3.1623E+01     302    0   47  8.3389E+01 148.682  7.5435E-05  2.8505E-03 
 9  6.3096E+01     302    0   47  8.3389E+01 148.682  3.7458E-05  1.7133E-03 
 9  1.2589E+02     302    0   47  8.3389E+01 148.682  1.8133E-05  7.9311E-04 
 9  2.5119E+02     302    0   47  8.3389E+01 148.682  8.6045E-06  3.2155E-04 
 9  5.0119E+02     302    0   47  8.3389E+01 148.682  3.9141E-06  1.2196E-04 
 9  1.0000E+00     302    0   48  8.3581E+01 148.340  4.2222E-05  2.4504E-04 
 9  1.9953E+00     302    0   48  8.3581E+01 148.340  2.6343E-05  9.5578E-05 
 9  3.9811E+00     302    0   48  8.3581E+01 148.340  1.6090E-05  5.3852E-05 
 9  7.9433E+00     302    0   48  8.3581E+01 148.340  9.6575E-06  1.5454E-04 
 9  1.5849E+01     302    0   48  8.3581E+01 148.340  5.7390E-06  3.4908E-04 
 9  3.1623E+01     302    0   48  8.3581E+01 148.340  3.4004E-06  3.3586E-04 
 9  6.3096E+01     302    0   48  8.3581E+01 148.340  2.0000E-06  1.9787E-04 
 9  1.2589E+02     302    0   48  8.3581E+01 148.340  1.1517E-06  9.0693E-05 
 9  2.5119E+02     302    0   48  8.3581E+01 148.340  6.2923E-07  3.6606E-05 
 9  5.0119E+02     302    0   48  8.3581E+01 148.340  3.2212E-07  1.3858E-05 
 9  1.0000E+00     302    0   51  8.7177E+01 142.221  4.6375E-06  1.1352E-03 
 9  1.9953E+00     302    0   51  8.7177E+01 142.221  3.2592E-06  5.3798E-04 
 9  3.9811E+00     302    0   51  8.7177E+01 142.221  2.2699E-06  2.5067E-04 
 9  7.9433E+00     302    0   51  8.7177E+01 142.221  1.5528E-06  1.1804E-04 
 9  1.5849E+01     302    0   51  8.7177E+01 142.221  1.0300E-06  6.4470E-05 
 9  3.1623E+01     302    0   51  8.7177E+01 142.221  6.5363E-07  3.5059E-05 
 9  6.3096E+01     302    0   51  8.7177E+01 142.221  3.9215E-07  1.6559E-05 
 9  1.2589E+02     302    0   51  8.7177E+01 142.221  2.2136E-07  6.9035E-06 
 9  2.5119E+02     302    0   51  8.7177E+01 142.221  1.1629E-07  2.6664E-06 
 9  5.0119E+02     302    0   51  8.7177E+01 142.221  5.6947E-08  9.8803E-07 
 9  1.0000E+00     302    0   52  8.7218E+01 142.154  3.4679E-06  4.3748E-04 
 9  1.9953E+00     302    0   52  8.7218E+01 142.154  2.4323E-06  2.0481E-04 
 9  3.9811E+00     302    0   52  8.7218E+01 142.154  1.6877E-06  9.4067E-05 
 9  7.9433E+00     302    0   52  8.7218E+01 142.154  1.1467E-06  4.2089E-05 
 9  1.5849E+01     302    0   52  8.7218E+01 142.154  7.5133E-07  2.0461E-05 
 9  3.1623E+01     302    0   52  8.7218E+01 142.154  4.6731E-07  1.0143E-05 
 9  6.3096E+01     302    0   52  8.7218E+01 142.154  2.7245E-07  4.5806E-06 
 9  1.2589E+02     302    0   52  8.7218E+01 142.154  1.4832E-07  1.8727E-06 
 9  2.5119E+02     302    0   52  8.7218E+01 142.154  7.5041E-08  7.1713E-07 
 9  5.0119E+02     302    0   52  8.7218E+01 142.154  3.5504E-08  2.6470E-07 
 9  1.0000E+00     302    0   53  8.7260E+01 142.086  2.6726E-07  1.1305E-04 
 9  1.9953E+00     302    0   53  8.7260E+01 142.086  1.8892E-07  5.9667E-05 
 9  3.9811E+00     302    0   53  8.7260E+01 142.086  1.3297E-07  2.9836E-05 
 9  7.9433E+00     302    0   53  8.7260E+01 142.086  9.2679E-08  1.5479E-05 
 9  1.5849E+01     302    0   53  8.7260E+01 142.086  6.3383E-08  9.7299E-06 
 9  3.1623E+01     302    0   53  8.7260E+01 142.086  4.2055E-08  5.7007E-06 
 9  6.3096E+01     302    0   53  8.7260E+01 142.086  2.6665E-08  2.7581E-06 
 9  1.2589E+02     302    0   53  8.7260E+01 142.086  1.5979E-08  1.1581E-06 
 9  2.5119E+02     302    0   53  8.7260E+01 142.086  8.8610E-09  4.4830E-07 
 9  5.0119E+02     302    0   53  8.7260E+01 142.086  4.5458E-09  1.6625E-07 
 9  1.0000E+00     302    0   54  8.7407E+01 141.848  2.4235E-06  1.8865E-03 
 9  1.9953E+00     302    0   54  8.7407E+01 141.848  1.6971E-06  8.9875E-04 
 9  3.9811E+00     302    0   54  8.7407E+01 141.848  1.1738E-06  4.1688E-04 
 9  7.9433E+00     302    0   54  8.7407E+01 141.848  7.9221E-07  1.8169E-04 
 9  1.5849E+01     302    0   54  8.7407E+01 141.848  5.1232E-07  8.0654E-05 
 9  3.1623E+01     302    0   54  8.7407E+01 141.848  3.1138E-07  3.6496E-05 
 9  6.3096E+01     302    0   54  8.7407E+01 141.848  1.7528E-07  1.5615E-05 
 9  1.2589E+02     302    0   54  8.7407E+01 141.848  9.1028E-08  6.2154E-06 
 9  2.5119E+02     302    0   54  8.7407E+01 141.848  4.3683E-08  2.3501E-06 
 9  5.0119E+02     302    0   54  8.7407E+01 141.848  1.9575E-08  8.6224E-07 
 9  1.0000E+00     302    0   56  8.7444E+01 141.787  5.4704E-06  2.0755E-03 
 9  1.9953E+00     302    0   56  8.7444E+01 141.787  3.8389E-06  9.7974E-04 
 9  3.9811E+00     302    0   56  8.7444E+01 141.787  2.6657E-06  4.5339E-04 
 9  7.9433E+00     302    0   56  8.7444E+01 141.787  1.8119E-06  2.0511E-04 
 9  1.5849E+01     302    0   56  8.7444E+01 141.787  1.1863E-06  1.0322E-04 
 9  3.1623E+01     302    0   56  8.7444E+01 141.787  7.3547E-07  5.3608E-05 
 9  6.3096E+01     302    0   56  8.7444E+01 141.787  4.2605E-07  2.5046E-05 
 9  1.2589E+02     302    0   56  8.7444E+01 141.787  2.2973E-07  1.0440E-05 
 9  2.5119E+02     302    0   56  8.7444E+01 141.787  1.1495E-07  4.0381E-06 
 9  5.0119E+02     302    0   56  8.7444E+01 141.787  5.3778E-08  1.4979E-06 
 9  1.0000E+00     302    0   57  8.7480E+01 141.728  5.7664E-07  2.1331E-04 
 9  1.9953E+00     302    0   57  8.7480E+01 141.728  4.0439E-07  9.7852E-05 
 9  3.9811E+00     302    0   57  8.7480E+01 141.728  2.8045E-07  4.4058E-05 
 9  7.9433E+00     302    0   57  8.7480E+01 141.728  1.9014E-07  1.9105E-05 
 9  1.5849E+01     302    0   57  8.7480E+01 141.728  1.2390E-07  8.8786E-06 
 9  3.1623E+01     302    0   57  8.7480E+01 141.728  7.6209E-08  4.2476E-06 
 9  6.3096E+01     302    0   57  8.7480E+01 141.728  4.3631E-08  1.8794E-06 
 9  1.2589E+02     302    0   57  8.7480E+01 141.728  2.3164E-08  7.6076E-07 
 9  2.5119E+02     302    0   57  8.7480E+01 141.728  1.1395E-08  2.9003E-07 
 9  5.0119E+02     302    0   57  8.7480E+01 141.728  5.2390E-09  1.0684E-07 
 9  1.0000E+00     302    0   58  9.1499E+01 135.503  2.2144E-07  1.3898E-03 
 9  1.9953E+00     302    0   58  9.1499E+01 135.503  1.6029E-07  8.1355E-04 
 9  3.9811E+00     302    0   58  9.1499E+01 135.503  1.1716E-07  3.9441E-04 
 9  7.9433E+00     302    0   58  9.1499E+01 135.503  8.5883E-08  1.7135E-04 
